t,o,c,h,l,s,v,Ticker,RSI
1652140800,3.805,3.805,3.805,3.805,ok,574.0,ELTK,
1652227200,3.98,3.77,3.98,3.77,ok,2726.0,ELTK,
1652313600,3.62,3.77,3.82,3.62,ok,2627.0,ELTK,
1652400000,3.88,3.83,3.89,3.8,ok,2186.0,ELTK,
1652659200,3.84,3.75,3.85,3.75,ok,2142.0,ELTK,
1652745600,3.75,3.8843,3.89,3.75,ok,3810.0,ELTK,
1652832000,4.2,4.12,4.34,4.05,ok,117665.0,ELTK,
1652918400,4.1295,4.0601,4.18,4.06,ok,9001.0,ELTK,
1653004800,4.2399,4.19,4.2399,4.06,ok,5278.0,ELTK,
1653264000,4.2,4.19,4.2,4.12,ok,20647.0,ELTK,
1653350400,4.2,4.149,4.2,4.09,ok,7059.0,ELTK,
1653436800,4.1397,4.1606,4.2,4.12,ok,20563.0,ELTK,
1653523200,4.1,4.1601,4.25,4.1,ok,14027.0,ELTK,
1653609600,4.14,4.22,4.28,4.1266,ok,17183.0,ELTK,74.47511205472986
1653955200,4.22,4.2,4.28,4.14,ok,25691.0,ELTK,72.75870016132751
1654041600,4.2,4.12,4.2,4.12,ok,4883.0,ELTK,69.17177914110431
1654128000,4.1,4.16,4.2,4.1,ok,1941.0,ELTK,70.46599496221664
1654214400,4.15,4.11,4.1658,4.09,ok,2373.0,ELTK,64.84938481120071
1654473600,4.1149,4.1,4.1149,4.0999,ok,2087.0,ELTK,70.05041246562784
1654560000,4.055,4.07,4.07,4.055,ok,801.0,ELTK,62.081977878985064
1654646400,4.02,4.114,4.114,4.01,ok,10597.0,ELTK,49.479889042995815
1654732800,4.0512,4.08,4.1,3.9568,ok,3347.0,ELTK,51.80613541477581
1654819200,4.0501,4.2066,4.2066,3.99,ok,3749.0,ELTK,51.51570489408323
1655078400,4.15,4.02,4.15,3.9001,ok,5869.0,ELTK,38.422773086352414
1655164800,4.0,4.0023,4.0023,4.0,ok,1783.0,ELTK,39.68209312139538
1655251200,4.0,3.8996,4.05,3.89,ok,13864.0,ELTK,33.72817955112218
1655337600,3.85,3.7901,3.8534,3.785,ok,2219.0,ELTK,29.69264544456638
1655424000,3.83,3.83,3.83,3.83,ok,264.0,ELTK,28.114478114478118
1655769600,3.89,3.89,3.89,3.89,ok,779.0,ELTK,33.35123523093446
1655856000,3.76,3.9,3.9,3.76,ok,2236.0,ELTK,37.224157955865245
1655942400,3.77,3.9,3.9,3.75,ok,3267.0,ELTK,34.16565164433615
1656028800,3.92,3.86,3.92,3.86,ok,709.0,ELTK,34.58692971639948
1656288000,3.835,3.7699,3.835,3.7601,ok,3068.0,ELTK,31.477948602850404
1656374400,3.89,3.825,3.897,3.825,ok,835.0,ELTK,36.62955686531325
1656547200,3.77,3.76,3.77,3.76,ok,1550.0,ELTK,31.113956466069155
1656633600,3.75,3.89,3.89,3.75,ok,269.0,ELTK,40.805265195509115
1656979200,3.76,3.81,3.81,3.76,ok,619.0,ELTK,29.900668964119234
1657065600,3.76,3.8,3.89,3.76,ok,4926.0,ELTK,36.419753086419796
1657152000,3.7938,3.79,3.7999,3.77,ok,6058.0,ELTK,36.76928829614861
1657238400,3.79,3.9199,3.9199,3.78,ok,18884.0,ELTK,51.22362869198314
1657497600,3.91,3.89,3.9195,3.78,ok,3810.0,ELTK,56.6608881184158
